timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,pressure
0.32,-0.22770329574024273,-0.05177920358862179,7.553772889285007,-0.052823193376739665,-0.03243286098951512,0.01710621636168833,19.684519201433936,-4.776769489377406,-39.24564018833871,1013.2629823497678
0.34,-0.3682942009098594,-0.009342835910434426,6.951686452477592,-0.01900084737890271,-0.034494966898693386,0.046246013956231555,20.528594635120683,-5.030046123877566,-39.51622479200443,1013.2434077466495
0.36,-0.1957805240618526,0.0582641092779759,6.994905793010025,-0.055417850334138916,0.0022679430568553396,0.029201342534908872,20.18931966191902,-4.993710748824084,-40.160489920191864,1013.2406218823829
0.38,-0.09083054759497225,0.22204520659097088,6.808430928067248,-0.08859195113567594,0.012671585322945239,-0.015633933476844157,18.97763586849759,-4.671590736639931,-39.99740677567049,1013.2114236907496
0.4,-0.3029589444971731,0.2521321485669914,6.929101096582751,-0.07291310415163763,0.01574445251654159,0.014716241194379979,19.387304100265446,-5.363683870329566,-39.9023095420306,1013.2248751001467
0.42,-0.23399308981833802,0.29411217363729303,7.174876791833363,-0.09720991666771228,0.010991612671597744,0.05501753907666686,20.750617931913606,-4.979831797222655,-39.81909352769751,1013.2521671845316
0.44,0.05820030579348452,0.3313587018978695,7.939739883015038,-0.0389098660420927,0.039047028454392035,0.01536980777757465,20.200964141539405,-5.156134097303326,-40.67829992546956,1013.2428423562211
0.46,-0.019930845106243857,0.3616124095868167,8.341559555384533,-0.027855366250373433,0.042419358286950426,-0.016167279808394053,19.618902034481376,-5.792801687300128,-40.77124230390078,1013.2468985415713
0.48,0.21421741783046389,0.07997665833622636,8.999681165180968,-0.020923748553880725,0.02175967168174753,0.057821512277016304,19.914795171382508,-5.46022787812465,-40.443695011001225,1013.2659850721926
0.5,0.09957409039204246,0.22683094334066572,9.757179967426765,0.02157758078059476,0.02056375297351629,0.03364785019625585,20.006618336400834,-4.2158967764680835,-40.48236922150567,1013.2212535378187
0.52,0.3502873812274961,0.0012140162053658199,10.635916039327567,0.03640489108857661,0.059732225632626944,0.018560277392309425,20.367866680140082,-4.807638342707383,-40.32191200698625,1013.2400763939554
0.54,0.2660193093547773,0.16502592665791113,11.310077631959759,0.02067991523796356,-0.008222432298840607,0.012413939304648184,19.320868302570606,-5.661794150700695,-39.682644678955,1013.2483742192683
0.56,0.31089271626705434,0.09299893996667953,11.925551209525468,-0.008466518053102653,0.04055664191029575,0.04129278361040848,19.57952543066477,-5.770177187924205,-40.08446457816237,1013.2303168012486
0.58,0.4558287562826938,0.12418519178640894,12.407606926957229,0.05456202788494591,0.017229678593873372,0.008531995218048774,20.136477877431695,-5.056081950055292,-39.90180269749491,1013.2728295422785
0.6,0.2586573281672514,0.06333158217912865,12.984416689016031,0.05866003038492919,0.04161578185634559,0.04198625881622284,19.950082709752277,-4.219406733411759,-40.612151705021134,1013.2621717360323
0.62,0.17767405995162272,-0.10673518622290898,12.743117932827122,0.056089167824552484,-0.006729838206611849,0.02943943543225015,20.285929591318354,-5.093379067402176,-40.23082110146047,1013.2496026665417
0.64,0.18680441149829713,-0.24064895824444094,12.680025342825335,0.06874395752259675,0.0038206185557516682,0.02299017955906739,19.3852463013202,-4.346500223297992,-39.70637116912758,1013.2794846355866
0.66,0.22221268804003663,-0.19371999228454212,12.402415248160876,0.021944790694080164,-0.029227241403009502,0.020436429707589177,20.17856433813566,-4.824034614590671,-39.7025237709116,1013.2134220944077
0.68,-0.04539841342971268,-0.33143053503847897,12.21393664171369,0.07870076986249222,-0.02959623641771166,0.013387197775756738,20.545791809688737,-4.764374771077053,-40.36228691409396,1013.2430454743779
0.7,0.10213709404912574,-0.2976728054544374,11.742701600785555,0.010200707551786311,-0.02571411910034634,0.03709314229168426,20.243409273574642,-5.667860254652284,-39.91916880681023,1013.2503267393787
0.72,-0.0906868031083936,-0.19911955102858003,10.897281539405803,0.03339068617825099,-0.05573993862090418,-0.0018965917865208983,20.069555869880794,-4.5312385391251215,-38.90057607325883,1013.2245088990641
0.74,0.005084806623313787,-0.33500228888151257,10.059976229148534,-0.027480292210051837,-0.029674637375755816,-0.01785912998817596,19.952058198717015,-5.167466018636803,-40.00879896462782,1013.2486142908364
0.76,-0.41511664606090937,-0.16260451855437663,9.310328116953404,-0.024871955423616178,-0.06947969260785357,0.02597974457642327,19.58257442361425,-4.568453773194546,-40.34659347307122,1013.2202683501242
0.78,-0.3093020616808963,-0.12410005868885692,8.803215260119675,0.01192114530027286,-0.04059696744324501,0.025373246356316752,19.964000703780105,-5.407084990993057,-40.08688119468108,1013.2560111463655
0.8,-0.4397548638683212,-0.22393316532482904,8.158132368803098,-0.03460725907464064,-0.02199805526299033,0.021360528096084797,20.629852926440204,-4.911475326245044,-39.95391144623658,1013.2631566953626
0.82,-0.3771588441874375,0.04039287736736437,7.579933411918415,-0.021727210036133447,-0.018670449651627855,0.018871103291940715,19.940485746699938,-4.823998523031184,-40.075584190345275,1013.2472466680226
0.84,-0.27469038257588924,0.0878988491813392,6.99569238650864,-0.04050224484891603,0.017039932956454507,0.0032242659152833556,19.555098005325796,-5.077016658287933,-40.01567735033825,1013.2045440436987
0.86,-0.303484727447883,0.1021398947793006,6.897962446273943,-0.05121352565643788,-0.024637852075499497,0.02426523991901196,19.753876455617306,-4.797727403456921,-40.72172339846842,1013.2220641295767
0.88,-0.2790619992521729,0.08384266423995768,6.833422686086295,-0.022624329922759787,-0.024443459050506128,0.006451328518602746,20.100425148637964,-5.133198537596255,-40.48131523754297,1013.2524942000643
0.9,-0.221862479670038,0.13222401059016398,6.9896337406238915,-0.0522860023077957,-0.004435852451155039,-0.003561931328804612,19.813243001409578,-5.324529876520639,-40.07466761853575,1013.2414239728703
0.92,-0.12488470018488752,0.2087411288825622,7.407730540186184,-0.07783115842637017,0.04000019107991857,-0.0012640285018109014,20.24265164153157,-4.1972583086030175,-40.08263398501122,1013.1869199476462
0.94,-0.17623173203284986,0.34463530249419616,7.7898980145301335,-0.0502921571354686,0.046406890056458094,0.044160420267231146,20.261421880374517,-4.4755235668192785,-40.28309463743,1013.2654566076774
0.96,0.06988851765316692,0.20443642604645304,8.466576012155636,-0.013063849131051934,0.04586046719514147,-0.03219285696962257,20.444491590202325,-5.380432372524089,-40.08850679303822,1013.2431331301251
0.98,0.1401018756623565,0.3345232173759577,9.074067198928768,-0.0045243122309926165,0.025970017074288955,0.011251572476502249,20.711779736132517,-4.715777847202694,-39.9694925722929,1013.2238185067199
1.0,0.18233145534687087,0.13909921567927264,9.853367909803497,-0.03134116500470879,0.06533734586658121,-0.033582208552474346,20.49792936218618,-5.371339427350576,-39.55529327173774,1013.2598991119513
1.02,0.26043616787555124,0.19882816421042834,10.650762895370345,-0.0020523560299212876,0.023935062503420753,-0.0034204771570457313,19.53288046792602,-5.592342321831162,-40.049605867613025,1013.2262491997418
1.04,0.28251252775509794,0.17238470943553252,11.036687649326797,0.012453256721040841,0.06699432564973118,-0.01117921437436984,19.548232776711863,-4.483095279300512,-39.80044839735088,1013.2258309576479
1.06,0.4885771642078915,0.3379752516950058,11.815690635332471,0.026917963414149954,0.09359719983386786,-0.04544819222531205,19.962114261770086,-5.852049812823703,-40.27080015071696,1013.2465670530203
1.08,0.2906475370104525,-0.1180996012445963,12.272427878362128,0.014698124503069749,0.03412036268038081,0.00280695406537816,19.774412321380293,-4.53657204321173,-39.71395213820076,1013.2748207691849
1.1,0.2641260540782107,0.09176959955602948,12.567337871648961,0.03498540365236813,0.027113012431902173,-0.013781101131342871,19.43083663651953,-5.12636115628653,-39.812134851193825,1013.2714717435595
1.12,0.1964335115083806,-0.11202844964941813,12.762808847600814,0.03532912671622304,-0.006717669401445598,-0.04934661790491845,19.779154102913502,-5.105773301540264,-39.56709149841009,1013.245994229978
1.14,0.12843456524334929,-0.14949565870315415,12.981102948871227,0.06454502773167284,-0.04557333215102248,0.008275775984183597,19.76274353319048,-4.795124390188355,-39.643269768777756,1013.2478477131771
1.16,0.052532114215615724,-0.23040131220029508,12.394606490044074,0.06142377884310588,-0.033343351838858025,0.0190650500777444,19.664076130119398,-4.709400594002874,-39.70563218855943,1013.2542299786417
1.18,0.022297762465247492,-0.23416608948652406,12.266781481516093,0.03560945297701318,-0.05372910430940944,0.01908595094635151,19.842105256922498,-5.413171588414454,-40.04920870432889,1013.2130603264926
1.2,0.03132196561880655,-0.31290205074630434,11.32092529113505,0.02154846669720905,-0.06939094124704767,-0.004576576232820038,20.589225425159164,-4.641137195624968,-39.877530386477765,1013.2508829667431
1.22,-0.0033801584968477516,-0.152328164578911,10.86414090355617,0.021204713875016178,-0.012041625454499584,-0.011827317023431483,20.09961902062462,-4.943314730987388,-39.46824553577424,1013.2231185306371
1.24,-0.10458225359482634,-0.3248722687050425,10.210412660458664,-0.010064840470896291,-0.044148484705208435,0.012872190299342163,21.235904538027736,-5.628027396434019,-40.3260372847014,1013.243969561336
1.26,-0.2522441433138334,-0.129948925260702,9.521933649010984,-0.029203303321563966,-0.04201198345344423,0.01906829915837374,20.085254093009823,-5.08493724178987,-40.314203889348434,1013.2328506474478
1.28,-0.14062702776848335,-0.2562769075793891,8.812310328914894,-0.037210651812748276,-0.05266927159833755,0.007261109201996711,19.854967113031375,-4.309360492220537,-39.90928430102482,1013.2472241665423
1.3,-0.19716678151481626,-0.13447916825187567,8.165646328402572,-0.04208552589405276,-0.04390827136761612,-0.03501109193209497,20.002066441327432,-4.161702600877152,-39.792360154867275,1013.2393620693001
1.32,-0.31050072829324415,-0.1641927906833967,7.446151510835365,-0.06179513813463493,-0.012580185842647761,-0.01285966144574187,20.12824598922177,-4.641325771195661,-40.412053249632,1013.1753393945836
1.34,-0.3647485871532547,0.06354458667894114,7.0261660737022575,-0.042000161442043486,-0.021935706952157942,-0.0087358107150487,20.217626978585532,-5.595171744084185,-40.03738128170665,1013.240177834234
1.36,-0.2307192728199273,0.23645990173468917,6.991834630002506,-0.03452004906076028,0.0012448130312085297,-0.054288880427664984,21.03835566292951,-4.754696548772056,-40.04699938711439,1013.249243059046
1.38,-0.2349268836087613,0.15233939206063699,6.787224165982943,-0.08164330243737843,-0.0007805599804347882,-0.009208316525349541,19.577339767511216,-4.574569548070404,-41.10764005780174,1013.2451185669668
1.4,-0.35075671847353673,0.19845604257732996,6.765477502613852,-0.04705025159043703,0.008607791904106397,0.026438706193684713,20.429523029088866,-4.637146008340639,-40.10979699462938,1013.2339482810759
1.42,-0.15202154984532287,0.1510456902660715,7.10702314139343,-0.04661511218042753,-0.001346943563087493,-0.006572939906556793,20.10387529880706,-4.607522855656041,-40.07865891642423,1013.2686432338387
1.44,-0.04917454663110054,0.2674465908097694,7.618440839313693,-0.027397181585698375,-0.0031065498762719856,0.00982251661426135,19.214451128714693,-4.8183684603762345,-40.08014647141151,1013.2418274625824
1.46,-0.09076592508551362,0.14071951681444006,8.439313089302916,-0.02434645906715759,0.03858409598086511,-0.016183999423715456,20.38534939104738,-5.036206169415272,-39.29204286271137,1013.2441534660039
1.48,0.09281961790755286,0.19948419384208782,9.085294198916023,-0.04150647995687532,0.049559091896296224,-0.02142490104824186,20.633811780401953,-5.304183747952009,-40.607899149254436,1013.256089837881
1.5,-0.001654586944518227,0.28595337317802544,9.913572803110164,-0.025247785977143347,0.024277399265824184,-0.01237457219838049,19.571411798111285,-5.948967759250748,-40.41231128560231,1013.242251859994
1.52,0.33840143360164154,0.3511363424284533,10.491981764544077,0.013022965869942088,0.047739660755738926,-0.03627706752825409,19.995533066054016,-4.8301791166433246,-41.30609789915967,1013.2168396449316
1.54,0.37766572618017513,0.442341020101082,11.279041975966653,0.04466330209999595,0.04489038526200322,-0.03911779777097733,19.137322868996147,-4.906973578173906,-40.24045833308707,1013.1858332517244
1.56,0.2598181005044881,0.034803728682024644,11.957479876881164,-0.010056392124425675,-0.006671728750116956,0.005680346128813539,19.37059677015783,-4.721212078587592,-40.197821777063,1013.2248575819597
1.58,0.33570238789961077,0.16316197997198453,12.296581795548011,0.04913092787113237,0.008488846559359782,0.008075183634757746,20.524014788808625,-5.668771846646447,-40.25498858816713,1013.2494189105176
1.6,0.05384217933168106,-0.03105660905281849,12.731685834519071,0.07134526592051053,0.023596127593456778,-0.03884325663765008,19.766791746996283,-4.67749165534247,-39.44616133025812,1013.2269380733717
1.62,0.1561515035175851,-0.14213745572278366,12.704791294124819,0.046840818897289326,0.01088070056438048,0.000764446373312265,19.44559851253098,-3.9727274526896115,-39.56969123883152,1013.2498235674456
1.64,0.20228294028592034,-0.14735340533213476,12.702403675201309,0.06011841245696329,-0.03244256405728126,-0.01983574056144082,20.114730182229216,-4.960774934611044,-39.96107163786635,1013.2365745635184
1.66,0.06976599083303736,-0.2360444551711196,12.467220473298312,0.03117997100534496,-0.018120003568258866,-0.010729962111068667,19.73879378428449,-5.03083265960327,-40.18530652676993,1013.2591613214053
1.68,0.18261714205140578,-0.2675991987448253,11.942163781489018,0.03613833815325202,-0.011423054980224931,-0.007682185721339043,19.76458917111223,-4.8454988219571495,-39.48690516594657,1013.2272956658576
1.7,0.23811965685881314,-0.33836685659276944,11.64640162899526,-0.003029007751539338,-0.024909390538929384,0.0037066694749874167,20.369663012837453,-3.983831487644831,-40.009878929917924,1013.2423522965313
1.72,-0.1544711432895488,-0.43754414870454195,10.843963307023632,-0.02848063853414347,-0.04839454003469122,-0.013755900818252014,19.419133320532826,-5.511823880849946,-40.40913501945923,1013.2429177012907
1.74,-0.19344279985856172,-0.4335876745347784,10.187873818502068,0.025121977702720726,-0.05896526133220974,0.01362386735761049,19.547317393659085,-4.898396533303048,-40.85812433874228,1013.2626320374527
1.76,-0.152145778739869,-0.17784789415050412,9.506112298142979,-0.02596656023270397,-0.062192624752413994,-0.007502685323375284,20.077039996074433,-5.399828711148822,-40.220657246947844,1013.1982672538733
1.78,-0.06953386932051758,-0.21951020456665818,8.772606018350457,-0.027516784534302535,-0.03713242863621942,-0.00026479434558314245,20.4847048953741,-5.273502360422498,-39.6226781914137,1013.223031834509
1.8,-0.3933454799989013,-0.1880628735773637,8.1464520094685,-0.057118107680027494,-0.03654877025588964,-0.0284209568765944,20.619080150744924,-5.024795153940969,-38.861730655228456,1013.2489703221078
1.82,-0.2696322853203483,-0.05614597278205948,7.483687448996217,-0.06672505620046702,-0.019283119365390428,0.03245664431451675,19.66746913981919,-4.326338379193221,-39.96919482690526,1013.2627179295956
1.84,-0.11732708760547261,0.09753543993575184,7.032024095795319,-0.048718106625193304,-0.018651488315830606,-0.00023857501793497944,20.468688483459825,-4.099504699655632,-40.38267775756015,1013.2364014302528
1.86,-0.45073797972083396,0.10998370034467556,6.8511805161779735,-0.06370590641914739,0.007006213277662699,0.00574436267560054,19.607928853264795,-4.775928927686647,-40.592482604142106,1013.2255459167116
1.88,-0.38183116304195497,0.0944695163786256,6.56281964962148,-0.04234191646151962,0.00503137663561952,-0.039526207277924406,20.9131046734534,-5.188297361511743,-39.7240225518472,1013.2463423673735
1.9,-0.24830465317811584,0.34077390801261587,6.739763580251076,-0.03850205743516586,0.031144624041381058,-0.02263438034908097,19.433114487290137,-3.753630566680741,-40.882308026192135,1013.2483740535047
1.92,-0.19728236553242356,0.42042593687102736,7.078611281640792,-0.03579940334860868,0.04420779515628251,0.019783876015077504,20.664239405395865,-5.2137772406647604,-39.72482744929756,1013.2236067664267
1.94,0.005882000936825754,0.3398315216972856,7.606771658073711,-0.029455339477865567,0.020357898766574296,0.0019901960741376006,19.671756946590637,-5.285567957179869,-39.59114419686854,1013.2372061462436
1.96,0.023369525545345497,0.39736529392100184,8.424705111703366,0.007467680393551886,0.007652453064778228,-0.040782259367864615,21.0066232273973,-5.887471522289363,-39.781860273383565,1013.2540105452483
1.98,-0.10366092734040436,0.4149679921953517,8.928108480201429,-0.03378636973914044,0.07929901517672262,0.019509988189090118,20.295660364426244,-4.301954215377628,-40.10983083596928,1013.2680091798654
2.0,0.1953687018713417,0.3762847002075633,9.753275616894088,-0.001098697324058404,0.05513317461424524,-0.010875656087054474,19.49199173529589,-4.515877203814353,-39.71752967322659,1013.2448520991848
2.02,0.14702893486485938,0.2806449403655761,10.750953906162467,0.0350882907686344,0.014139440146509155,0.029482150108120497,19.738880760228746,-3.791097231941777,-39.91453081443585,1013.2306827779332
2.04,0.3803154493683558,0.22125463868562006,11.201821426645932,0.04937847989184648,0.029538944057818966,0.0007499510992120904,20.39059060261187,-5.694761676109063,-40.389061920930295,1013.2285184964793
2.06,0.2223110802910926,0.14542829452376504,11.974268653056125,0.005792082309542913,0.051885917218467206,0.007841760012125084,20.52632220880778,-4.270914596260445,-39.07479383881249,1013.240547931144
2.08,0.23569542580547986,-0.09010180314726376,12.202941124504564,0.03596928744198337,0.021197803126291957,0.028552889315130066,19.964642204137768,-4.964932240816936,-40.17583968980526,1013.2268865431504
2.1,0.3489475369921217,0.014640458592975372,12.632353915205314,0.07471524773210288,0.005209621332364878,-0.011769519529594305,20.022329140481734,-4.596949891599932,-39.612123849775045,1013.2327928099805
2.12,0.3480789177778121,-0.26259408816080143,12.661576877048228,0.060062918525394894,0.031157163182724948,-0.01249444510298523,20.379176516322033,-5.823888570552236,-41.20930714134786,1013.2076424747094
2.14,0.27647076869475307,-0.27007279601725626,12.706006790800982,0.05301962316602989,-0.030314808656962428,0.004585617423339304,20.06589921350541,-4.265959088667351,-39.361764558609536,1013.2545411439298
2.16,0.008419561237241663,-0.1118795967583073,12.650527378016667,0.04088765875460781,-0.03725203173335039,0.026178529474458756,19.35324757033081,-4.606741624334084,-39.26561812767271,1013.205596305457
2.18,0.1649809377811641,-0.19461675503662773,11.862441664848514,0.030849643624634545,-0.027643469986469146,-0.01590100915268988,19.593512987679908,-5.019455017393109,-39.98508310643668,1013.2195577647909
2.2,-0.06504080138342715,-0.1487937113415164,11.638519303409293,0.035153643876430045,-0.032641751077669805,-0.02160498695193246,20.117559971575833,-4.677443656169439,-39.72061448263112,1013.229951865217
2.22,-0.01328206018779323,-0.32490062109338597,10.950033998403875,0.013358745134544183,-0.03656196360759796,0.029222898335849644,20.607741208248846,-5.382747650521124,-39.72074240919622,1013.2676197375978
2.24,-0.2520699029899494,-0.39445003841024673,10.096877207338384,0.005415089257326171,-0.031380974174344975,0.001631375867233711,20.807991212081024,-5.28972004279085,-40.321391784820364,1013.219146340303
2.26,-0.13105840081655473,-0.2672161021856617,9.217091621148837,-0.0046946875559141996,-0.04563416265209359,0.006734852290022549,20.389764710385727,-5.231722306812698,-39.72643884728033,1013.2140796837208
2.28,-0.3113053746012162,-0.1816370658340303,8.716445768103057,-0.03196765820410373,-0.03670114551564445,-0.021725943183287542,20.143645380518183,-5.926363930845139,-40.40431523493628,1013.2161836616534
2.3,-0.39937151377096264,-0.1205551119777471,7.967220336763022,-0.018746675136994705,-0.04563503490504918,0.002600753600459294,20.37440694299124,-4.569120752898316,-40.304378461822665,1013.2601779433522
2.32,-0.2231538839028023,0.05637151242129422,7.533361703375843,0.01975923082951901,-0.030617233422700296,0.01673521257741728,19.666624574896574,-4.404203192908717,-39.43652842839385,1013.1705530601299
2.34,-0.2752925205191084,-0.01808482785615662,7.098796664430464,-0.0807810854098224,-0.019138280977181125,0.03613369075333511,19.923384519870893,-5.3506720748819205,-39.5126711546499,1013.206545239757
2.36,-0.3469597450421973,0.12715075322232708,7.103405081512073,-0.04263411205263482,-0.005067103012905602,0.0026719377246276124,19.58793463933026,-4.825898492027591,-40.353187751057895,1013.2810257741831
2.38,-0.10860635745526542,0.061212295099261654,6.780016470594232,-0.0651051381937917,0.018590322128120722,0.05174305212241495,19.375628694646146,-5.1327702373146185,-40.36678817175052,1013.2380176414698
2.4,-0.2500092346890063,0.2631763402521021,6.8033058272212585,-0.0360047742643727,0.026553763357643936,0.005330009842307059,20.166774505818104,-4.8358630189594844,-40.322798301228836,1013.2038803010132
2.42,-0.14201275684978906,0.26281824159142775,7.303907568737398,-0.04128524680854361,0.027675679806953384,0.005709827190869127,20.092756653292373,-5.313788620605514,-39.63368021676725,1013.2249616403566
2.44,-0.04848678307067869,0.2153945223365485,7.789358184809698,-0.018990259815585185,0.020265911672249764,0.05039289605252982,20.343826242254508,-5.441712578043818,-40.4999923904052,1013.2269490913213
2.46,-0.06276303984959974,0.27641600656910753,8.568617113980915,-0.0005775521749102584,0.04516875916344733,0.0240714970735679,20.273055915446225,-4.473962556988129,-39.821643680482026,1013.2423225049181
2.48,0.12094890796380135,0.2723544178624484,9.189197025392623,-0.008586072002879105,0.047868802358516684,0.0089200399883339,20.12132213566193,-5.031935292562246,-39.62657659468285,1013.2619900400564
2.5,0.09048242686478813,0.23625925563340233,9.863530658872424,0.0226410457682835,0.05386363159626397,0.01689733737638813,20.278308332838776,-3.9889455245732623,-40.04412272514655,1013.2327710336256
2.52,0.16361899137880342,0.39636914688108216,10.775565095177493,-0.034451463517530936,0.09255966419923964,0.047022006119406615,19.97865845188626,-4.97684501760293,-39.494968151567534,1013.2140042339397
2.54,0.38913499165456655,0.151575333747343,11.076946564156717,0.05589672966340621,0.033339878431368486,0.0491663504188032,20.2064456976112,-5.463039020175247,-40.1521550847449,1013.240341688842
2.56,0.18101122868354153,0.06907262617138005,11.767678587873606,0.041728598334281296,0.04489421175357772,0.0033098814291686526,19.63692779865682,-4.38652956178203,-40.106927800496955,1013.2104349460627
2.58,0.058078921022754415,-0.19011313145357353,12.203997385295217,0.0637732633900044,0.04816058109383579,0.018522987020990457,20.184852962819566,-4.68459991792699,-40.48862311556593,1013.2035332500802
2.6,0.455928075412858,-0.1448525922909309,12.604698078412094,0.023155310917927233,0.017410888000735092,0.020824266879254535,20.334208842643005,-4.6365635681517885,-39.4914113261899,1013.1888018225609
2.62,0.5267190648048192,-0.15332003349378026,12.597577263151368,0.03328593878930686,0.04989642835990911,-0.0011292724925669184,19.6651592859639,-4.404699660566041,-40.38326022348944,1013.19249743211
2.64,0.19113390575619887,-0.2591981181224158,12.852134394208226,0.052033128419329895,-0.01692985156391591,0.016982839996320498,20.025916049496423,-5.326398146922897,-39.82511409114247,1013.2056710968775
2.66,-0.016704511086295976,-0.10406534420133634,12.49114775283324,0.04490059483655169,-0.014807180131852761,0.017632590809911277,19.68819874518532,-5.063626654492643,-40.03565803356297,1013.199844204646
2.68,0.08012909616874468,-0.2951325488456693,11.900918784151969,0.04418703389898925,-0.04784731438529413,0.03969074808877501,19.736746651741942,-5.085724915743897,-40.52639153155583,1013.2294647305475
2.7,0.009767708799946973,-0.16868911537827724,11.42101889469629,0.05107956583322304,-0.0474813444216132,0.040328840453722974,19.437535322448923,-5.645373268457809,-40.30455157191166,1013.1990119634835
2.72,-0.05580205544884627,-0.29156271931961986,10.961400735171551,-0.016898178671823284,-0.041510146086479495,0.008826076888335612,20.632887462583277,-5.131795075079122,-39.30856388047963,1013.1599266739595
2.74,-0.22103526364222814,-0.2755023706404123,10.311718685877063,0.02574304311256125,-0.03267965381956932,0.010300309671211986,20.532842587360022,-4.331810271061588,-39.89917122868276,1013.2017217645083
2.76,-0.11773450132321331,-0.2520520272498776,9.733509933060873,-0.006101023479056394,-0.04322383838525245,0.02697678815968651,20.26871692711367,-4.881330948103076,-40.504575170683424,1013.2129628070455
2.78,-0.17819474664186957,-0.1914605703959427,9.142705711847086,-0.02248186485672453,-0.021306527307717982,0.0010447108164335916,20.98609797597191,-5.673030663922494,-39.84733585632566,1013.2100910102426
2.8,-0.4205486107268416,0.04342551669323877,8.108805658113983,-0.05881156730232141,-0.04235015593060085,0.023528508080597522,19.905377151715804,-5.777919705832468,-40.073057015797275,1013.2523904935862
2.82,-0.2246162243815535,-0.2889576081294979,7.350029553667858,-0.028464688771252078,-0.0385145700842147,0.00895840615219565,21.515881207555317,-4.167611970625864,-38.272976798877906,1013.2095291488142
2.84,-0.09418847449219445,-0.18211235979968002,6.775711900492251,-0.09352350964392164,0.0327907375673339,-0.009752898072738091,19.88623529231839,-5.045159505127565,-39.857438079328865,1013.239218469264
2.86,-0.2683660316592019,0.037630222936422174,6.903294967165513,-0.03614648231166013,-0.0014843127404458954,-0.010621148426291454,20.127596675878006,-5.323705102850809,-40.19031242353318,1013.2210203480064
2.88,-0.28745675856422187,0.16152779823647997,6.693978650418638,-0.07974345313087342,-0.011250104943105283,0.0363036649743156,19.801111043029895,-5.136995882448502,-39.289986041106445,1013.2203539054865
2.9,-0.22014431397278422,0.287155054924122,6.894526862087586,-0.04648366756240822,0.0015655744737859273,0.0030519103046329843,20.186162780030152,-5.738653877158666,-40.92051808364642,1013.204292394223
2.92,-0.08369784755002646,0.3098161063756116,7.185201703634979,-0.04459977302165924,0.007937741458322902,0.037780879621263336,20.417807463943124,-4.2884524252441905,-39.95283992180945,1013.2196243469684
